Geography,Geographic Area Name,POV_kids5years%,POV_Fem_NoSpouse%,AgeAbove65%,HealthIns65%,NoVeh%,Fem_NoSpouse%,AgeUnder5%,POV_Income12m%,Language_NoEnglish%,Disability%,RenterOccupied5+%,No_School%,NoComp_NoInt%,Pop_Den,UnemployedCiv%,MobileHome%,BlackPop%,RenterOccupied%,HispanicPOP%,Household_Size_avg
1500000US120860001071,Block Group 1; Census Tract 1.07; Miami-Dade County; Florida,0.00,0.00,28.54,1.24,5.94,24.83,2.85,5.59,0.00,31.27,8.42,0.00,0.00,3374.42,0.00,0.00,2.47,54.21,28.16,2.6
1500000US120860002234,Block Group 4; Census Tract 2.23; Miami-Dade County; Florida,0.00,0.00,6.60,0.00,0.00,0.00,3.13,8.70,0.00,17.94,19.94,0.00,0.00,2777.37,1.90,0.00,36.91,57.23,56.26,2.58
1500000US120860002241,Block Group 1; Census Tract 2.24; Miami-Dade County; Florida,0.00,17.53,5.12,0.00,20.20,22.57,15.46,17.53,5.71,17.04,4.24,0.74,48.44,3328.33,0.00,0.00,87.36,91.07,10.04,2.7
1500000US120860002242,Block Group 2; Census Tract 2.24; Miami-Dade County; Florida,0.00,0.00,6.42,0.00,14.66,2.58,4.70,8.27,2.13,18.64,9.39,1.15,4.96,4564.26,2.64,0.00,27.47,90.82,51.87,2.2
1500000US120860002251,Block Group 1; Census Tract 2.25; Miami-Dade County; Florida,0.00,4.52,8.12,0.00,0.00,16.28,5.21,4.52,0.64,5.82,7.62,2.00,15.66,4809.89,0.43,0.00,14.71,79.85,79.91,2.41
1500000US120860002252,Block Group 2; Census Tract 2.25; Miami-Dade County; Florida,0.00,5.95,10.82,0.00,11.76,30.78,2.80,12.76,7.73,8.06,0.00,0.98,6.72,5992.31,0.00,0.00,18.45,70.55,61.58,2.28
1500000US120860002261,Block Group 1; Census Tract 2.26; Miami-Dade County; Florida,0.00,0.00,28.14,0.98,18.60,9.00,10.32,9.69,0.00,39.42,11.16,0.84,29.13,2204.33,0.00,2.29,0.00,17.77,19.58,2.94
1500000US120860002262,Block Group 2; Census Tract 2.26; Miami-Dade County; Florida,0.00,1.42,11.22,0.00,0.00,32.98,15.02,4.97,9.56,15.64,2.19,0.22,10.31,4729.26,5.47,1.25,5.61,6.88,1.39,4.27
1500000US120860002271,Block Group 1; Census Tract 2.27; Miami-Dade County; Florida,10.42,3.27,18.05,0.00,26.08,35.42,7.95,21.13,4.42,43.65,5.26,7.87,48.80,5217.41,0.00,0.00,70.43,76.56,24.64,3.01
1500000US120860002272,Block Group 2; Census Tract 2.27; Miami-Dade County; Florida,0.00,11.38,13.39,0.00,10.31,15.98,4.71,23.73,0.46,32.02,3.95,8.42,1.97,4005.79,1.67,0.00,60.25,22.15,29.03,4.15
1500000US120860002281,Block Group 1; Census Tract 2.28; Miami-Dade County; Florida,5.25,13.25,8.66,0.00,0.00,43.25,3.98,22.50,9.40,13.74,7.71,4.68,11.13,5333.82,1.93,0.00,64.09,70.55,31.81,2.93
1500000US120860002282,Block Group 2; Census Tract 2.28; Miami-Dade County; Florida,0.00,3.97,33.80,0.00,8.18,34.92,0.00,10.32,3.43,14.12,7.01,5.06,10.75,3374.85,0.66,0.00,81.74,55.84,13.76,2.47
1500000US120860003021,Block Group 1; Census Tract 3.02; Miami-Dade County; Florida,0.00,0.00,11.88,0.00,4.21,27.30,4.17,1.58,5.62,20.26,3.37,2.35,11.28,1863.09,6.47,0.00,40.01,18.69,50.74,3.48
1500000US120860003061,Block Group 1; Census Tract 3.06; Miami-Dade County; Florida,0.00,19.55,17.80,1.88,0.00,47.73,7.42,19.55,3.30,27.53,9.87,5.31,14.99,4400.88,6.25,0.00,68.86,55.22,21.14,3.72
1500000US120860003062,Block Group 2; Census Tract 3.06; Miami-Dade County; Florida,28.13,39.58,7.51,0.00,5.91,47.92,23.12,39.58,0.00,25.79,0.00,0.00,22.58,2499.07,10.28,0.00,41.70,58.07,40.71,2.72
1500000US120860003063,Block Group 3; Census Tract 3.06; Miami-Dade County; Florida,0.00,8.07,17.60,0.00,26.12,35.75,2.85,13.71,3.94,23.15,6.53,1.71,37.14,4750.29,1.71,0.00,68.75,86.26,26.08,2.1
1500000US120860003071,Block Group 1; Census Tract 3.07; Miami-Dade County; Florida,0.00,13.90,19.25,0.00,15.75,31.19,12.17,16.61,3.00,14.70,0.00,9.94,27.35,3882.75,2.74,0.00,72.08,17.96,23.33,4.33
1500000US120860003072,Block Group 2; Census Tract 3.07; Miami-Dade County; Florida,0.00,7.45,14.92,0.00,0.00,22.35,5.72,7.45,3.86,45.70,13.30,4.85,13.06,1679.93,1.88,5.31,43.74,13.30,41.35,3.24
1500000US120860003073,Block Group 3; Census Tract 3.07; Miami-Dade County; Florida,0.00,0.00,14.92,0.00,16.26,34.06,1.79,13.97,1.01,39.46,0.00,5.27,20.76,2736.65,4.29,0.00,64.08,0.00,30.56,3.87
1500000US120860003081,Block Group 1; Census Tract 3.08; Miami-Dade County; Florida,0.00,0.00,19.48,0.00,11.76,22.09,3.19,6.98,4.24,24.25,6.62,4.19,8.58,3442.26,12.46,2.35,58.26,16.67,31.46,3.81
1500000US120860003082,Block Group 2; Census Tract 3.08; Miami-Dade County; Florida,0.00,0.00,6.45,1.50,4.08,3.79,18.09,0.00,3.63,22.22,6.27,0.00,18.50,1358.73,2.30,0.00,49.19,27.27,37.67,2.69
1500000US120860003083,Block Group 3; Census Tract 3.08; Miami-Dade County; Florida,0.00,0.00,16.36,0.00,0.00,33.20,3.40,4.92,1.82,14.83,0.00,4.83,0.41,2966.77,2.63,0.00,72.89,4.92,23.71,3.7
1500000US120860003084,Block Group 4; Census Tract 3.08; Miami-Dade County; Florida,3.16,0.00,10.77,1.70,2.53,15.79,0.97,6.32,1.38,16.21,0.00,7.53,17.72,2215.02,7.61,0.00,50.12,0.00,28.91,3.91
1500000US120860003091,Block Group 1; Census Tract 3.09; Miami-Dade County; Florida,0.00,0.00,33.26,2.17,0.00,80.78,0.00,0.00,2.46,24.93,22.14,7.49,26.79,12724.55,3.08,6.42,61.13,80.00,28.92,3.56
1500000US120860003092,Block Group 2; Census Tract 3.09; Miami-Dade County; Florida,6.34,1.08,22.57,0.00,19.72,41.42,4.40,6.34,22.25,18.40,0.00,1.37,25.06,7983.94,0.00,0.00,87.81,87.53,12.23,3.15
1500000US120860003101,Block Group 1; Census Tract 3.10; Miami-Dade County; Florida,0.00,0.00,14.83,0.00,12.53,25.97,3.79,13.96,4.07,30.43,0.00,5.77,29.67,1476.24,6.67,0.00,41.43,40.41,26.19,3.1
1500000US120860003102,Block Group 2; Census Tract 3.10; Miami-Dade County; Florida,0.00,23.27,10.84,0.00,14.74,54.59,3.14,26.40,6.10,18.86,0.00,7.02,42.06,2327.05,3.42,8.47,66.63,31.51,30.23,2.18
1500000US120860003111,Block Group 1; Census Tract 3.11; Miami-Dade County; Florida,0.00,12.94,11.81,0.00,8.22,57.14,10.91,24.37,0.00,49.29,0.00,7.94,16.58,5271.02,3.66,5.09,74.89,47.78,11.96,3.52
1500000US120860003112,Block Group 2; Census Tract 3.11; Miami-Dade County; Florida,0.00,13.30,11.62,1.08,5.84,34.44,11.32,17.34,10.71,28.88,0.00,0.00,15.90,3082.76,4.43,0.00,65.09,17.10,21.50,3.36
1500000US120860003121,Block Group 1; Census Tract 3.12; Miami-Dade County; Florida,0.00,24.43,12.08,0.00,32.29,48.30,5.03,38.64,0.00,25.77,14.86,4.36,27.14,1398.65,9.51,0.00,74.83,71.71,5.03,2.49
1500000US120860003122,Block Group 2; Census Tract 3.12; Miami-Dade County; Florida,0.00,0.00,27.84,0.00,0.00,28.13,0.00,13.64,2.04,40.66,0.00,3.82,0.00,2336.67,10.11,0.00,79.34,22.08,16.09,3.18
1500000US120860003123,Block Group 3; Census Tract 3.12; Miami-Dade County; Florida,0.00,0.00,13.78,0.00,8.95,44.85,17.76,0.00,0.81,7.19,0.00,0.00,10.26,1864.37,1.85,0.00,53.62,82.75,33.95,2.77
1500000US120860004021,Block Group 1; Census Tract 4.02; Miami-Dade County; Florida,0.00,0.00,13.31,0.00,7.11,50.63,0.00,0.00,0.00,41.81,18.97,0.00,22.93,1896.65,1.66,0.00,55.52,35.57,44.48,2.61
1500000US120860004022,Block Group 2; Census Tract 4.02; Miami-Dade County; Florida,0.00,10.12,12.32,0.00,4.77,57.88,9.25,16.47,0.75,29.94,11.56,2.15,34.31,2747.37,8.34,0.00,53.20,35.78,45.35,3.41
1500000US120860004023,Block Group 3; Census Tract 4.02; Miami-Dade County; Florida,6.50,6.50,17.49,0.00,7.11,35.03,5.18,6.50,0.00,47.11,4.68,12.03,40.24,2499.09,0.11,5.43,65.24,42.48,28.80,3.62
1500000US120860004051,Block Group 1; Census Tract 4.05; Miami-Dade County; Florida,0.00,23.73,38.70,0.00,29.29,57.63,0.00,55.93,3.15,20.65,0.00,6.90,43.93,1327.72,0.00,0.00,58.43,23.57,41.57,1.86
1500000US120860004052,Block Group 2; Census Tract 4.05; Miami-Dade County; Florida,0.00,0.00,16.92,0.00,5.15,32.34,0.00,31.14,7.17,42.51,6.62,6.84,41.54,1950.40,2.20,0.00,96.41,6.62,3.59,3.13
1500000US120860004053,Block Group 3; Census Tract 4.05; Miami-Dade County; Florida,0.00,20.38,10.66,0.00,3.18,84.08,8.88,20.38,0.00,49.25,24.20,1.09,0.00,2258.56,0.68,0.00,64.89,24.20,35.11,4.66
1500000US120860004054,Block Group 4; Census Tract 4.05; Miami-Dade County; Florida,0.00,5.19,6.02,0.00,0.00,54.65,3.81,5.19,7.46,26.09,0.00,0.83,0.00,3681.61,2.26,0.00,53.78,11.52,44.79,4.4
1500000US120860004081,Block Group 1; Census Tract 4.08; Miami-Dade County; Florida,0.00,4.41,35.34,16.78,22.65,27.75,6.01,17.62,5.89,37.74,13.68,1.06,20.85,3268.64,4.56,45.99,37.78,85.87,62.29,3.34
1500000US120860004082,Block Group 2; Census Tract 4.08; Miami-Dade County; Florida,0.00,17.62,13.10,0.00,8.91,45.82,7.79,17.62,2.43,33.00,0.00,0.38,19.77,3994.93,10.28,0.00,70.66,47.48,33.71,4.09
1500000US120860004083,Block Group 3; Census Tract 4.08; Miami-Dade County; Florida,0.00,15.56,15.33,0.00,16.21,63.70,9.36,45.19,1.47,54.84,9.66,3.27,39.31,1319.85,0.00,0.00,63.02,31.03,30.67,3.06
1500000US120860004084,Block Group 4; Census Tract 4.08; Miami-Dade County; Florida,0.00,0.00,5.98,0.00,31.17,18.87,8.13,10.51,10.15,23.78,2.41,4.18,47.31,3902.43,2.03,0.00,87.81,92.21,12.60,3.17
1500000US120860004091,Block Group 1; Census Tract 4.09; Miami-Dade County; Florida,0.00,8.48,4.11,0.00,1.12,49.15,8.84,22.88,5.85,18.42,5.31,0.36,37.99,3424.51,0.09,0.00,79.73,60.34,20.36,3.13
1500000US120860004092,Block Group 2; Census Tract 4.09; Miami-Dade County; Florida,0.00,9.19,18.98,0.56,3.55,44.44,3.77,9.19,5.28,17.60,9.12,3.00,20.95,6031.12,5.70,0.00,75.32,61.99,33.13,3.32
1500000US120860004093,Block Group 3; Census Tract 4.09; Miami-Dade County; Florida,0.00,21.60,4.97,0.00,0.00,43.60,9.48,21.60,0.90,20.85,34.40,6.29,43.60,3021.06,2.64,0.00,72.11,51.60,21.13,5.15
1500000US120860004101,Block Group 1; Census Tract 4.10; Miami-Dade County; Florida,0.00,0.00,17.38,1.57,0.00,4.37,0.00,0.00,2.96,28.33,15.32,1.57,30.63,1613.40,0.00,0.00,54.84,40.09,45.16,3.16
1500000US120860004102,Block Group 2; Census Tract 4.10; Miami-Dade County; Florida,7.91,0.00,29.38,0.00,2.05,41.73,5.50,11.51,6.50,45.06,7.51,18.32,26.96,4878.29,0.88,0.00,64.88,13.65,35.00,5.35
1500000US120860004103,Block Group 3; Census Tract 4.10; Miami-Dade County; Florida,0.00,2.58,10.73,0.35,2.82,25.46,6.12,18.82,9.39,27.51,4.55,7.27,27.59,4379.25,2.20,0.00,83.43,13.95,16.29,4.47
1500000US120860004111,Block Group 1; Census Tract 4.11; Miami-Dade County; Florida,5.57,12.91,23.55,0.00,21.59,30.38,6.16,12.91,3.67,23.66,0.00,0.76,41.51,3373.78,2.42,0.00,75.76,57.86,22.65,3.03
1500000US120860004112,Block Group 2; Census Tract 4.11; Miami-Dade County; Florida,0.00,26.43,8.17,0.00,7.37,26.43,9.72,36.94,3.62,5.70,3.95,7.45,2.90,4707.61,1.04,0.00,75.70,53.68,20.48,4.06
1500000US120860004113,Block Group 3; Census Tract 4.11; Miami-Dade County; Florida,10.41,10.41,25.77,0.00,23.32,24.16,4.62,10.41,3.40,20.23,8.46,4.72,36.74,3015.70,0.00,0.00,64.37,34.11,30.08,2.84
1500000US120860004114,Block Group 4; Census Tract 4.11; Miami-Dade County; Florida,0.00,4.20,7.69,0.00,19.08,23.36,7.11,9.31,0.00,13.24,4.83,7.16,20.73,3213.77,1.01,0.00,83.57,95.29,11.62,2.45
1500000US120860004131,Block Group 1; Census Tract 4.13; Miami-Dade County; Florida,0.00,0.00,13.26,0.00,0.00,50.00,9.46,3.68,3.42,14.83,0.00,1.62,12.40,1576.76,0.00,0.00,76.23,40.16,19.00,3.33
1500000US120860004132,Block Group 2; Census Tract 4.13; Miami-Dade County; Florida,0.00,42.05,6.46,0.00,16.22,60.42,12.39,42.05,2.43,26.25,11.15,4.34,0.00,1443.28,0.00,0.00,67.43,51.35,35.49,3.82
1500000US120860004133,Block Group 3; Census Tract 4.13; Miami-Dade County; Florida,0.00,0.00,15.97,0.00,0.00,75.57,0.00,0.00,2.30,23.16,0.00,13.45,34.40,1374.05,0.84,0.00,51.77,16.56,48.24,3.79
1500000US120860004134,Block Group 4; Census Tract 4.13; Miami-Dade County; Florida,6.00,15.95,12.97,0.41,3.81,31.90,16.50,17.84,2.09,21.65,0.92,2.48,8.69,2860.28,5.04,0.00,77.59,6.86,21.28,4.05
1500000US120860004141,Block Group 1; Census Tract 4.14; Miami-Dade County; Florida,0.00,0.00,20.42,0.46,8.76,35.63,3.12,20.00,1.01,23.06,0.00,1.56,19.87,1810.57,3.12,0.00,66.78,10.68,24.32,3.29
1500000US120860004142,Block Group 2; Census Tract 4.14; Miami-Dade County; Florida,10.26,10.26,0.00,0.00,0.00,52.99,9.66,18.80,3.37,26.90,0.00,0.00,33.13,292.49,0.00,9.24,60.77,0.00,39.24,3.11
1500000US120860004143,Block Group 3; Census Tract 4.14; Miami-Dade County; Florida,0.00,11.98,15.72,0.00,25.61,31.25,5.91,25.78,9.46,12.54,1.49,1.69,48.51,6392.90,0.65,0.00,90.84,96.88,9.75,2.09
1500000US120860004144,Block Group 4; Census Tract 4.14; Miami-Dade County; Florida,0.00,7.47,9.95,0.00,0.00,28.87,3.34,7.47,0.00,5.23,17.78,0.00,30.13,2671.70,2.44,0.00,94.15,100.00,15.31,3.01
1500000US120860004151,Block Group 1; Census Tract 4.15; Miami-Dade County; Florida,0.00,0.00,8.69,0.00,16.27,36.68,4.47,10.30,6.82,18.98,0.00,0.74,42.37,2485.26,0.87,17.09,50.81,22.09,49.01,3.23
1500000US120860004152,Block Group 2; Census Tract 4.15; Miami-Dade County; Florida,0.00,0.00,10.47,0.00,0.00,0.00,0.00,0.00,10.40,63.91,0.00,13.76,4.19,752.53,5.34,0.00,69.82,47.90,30.19,2.92
1500000US120860004161,Block Group 1; Census Tract 4.16; Miami-Dade County; Florida,29.33,29.33,22.79,0.00,0.00,34.14,10.50,29.33,5.73,29.01,0.00,0.00,34.38,2492.22,1.91,0.00,71.48,35.71,28.76,3.74
1500000US120860004162,Block Group 2; Census Tract 4.16; Miami-Dade County; Florida,0.00,0.00,26.67,0.00,34.81,22.88,0.00,0.00,0.00,53.02,0.00,0.00,43.09,1206.12,0.00,0.00,45.19,44.20,54.82,2.24
1500000US120860004163,Block Group 3; Census Tract 4.16; Miami-Dade County; Florida,0.00,0.00,14.05,0.00,17.63,23.38,22.14,20.86,7.38,9.26,0.00,0.00,36.47,4484.61,20.23,0.00,71.07,70.21,37.79,3.97
1500000US120860004164,Block Group 4; Census Tract 4.16; Miami-Dade County; Florida,1.87,16.85,19.57,0.00,31.43,24.03,0.53,23.56,5.18,27.19,0.00,1.47,38.15,2326.58,0.00,0.00,42.69,63.17,57.02,2.49
1500000US120860004171,Block Group 1; Census Tract 4.17; Miami-Dade County; Florida,0.00,0.00,14.20,0.00,11.73,49.04,6.08,11.11,0.00,24.43,14.61,1.02,36.42,1881.53,14.91,0.00,70.89,33.13,38.00,3.22
1500000US120860004172,Block Group 2; Census Tract 4.17; Miami-Dade County; Florida,0.00,18.62,13.61,0.00,20.58,77.66,3.30,18.62,0.13,15.38,5.28,0.00,39.58,2419.33,0.00,6.33,60.63,73.09,34.35,1.99
1500000US120860004173,Block Group 3; Census Tract 4.17; Miami-Dade County; Florida,2.82,23.19,17.98,0.00,29.34,72.98,6.79,23.99,8.44,32.95,1.29,5.96,35.76,4754.31,3.49,0.00,74.40,81.80,25.69,2.33
1500000US120860004181,Block Group 1; Census Tract 4.18; Miami-Dade County; Florida,6.15,12.92,7.43,0.00,10.84,39.69,6.52,28.92,0.00,17.96,8.67,3.23,11.92,4893.82,6.15,0.00,92.63,20.05,7.37,4.45
1500000US120860004182,Block Group 2; Census Tract 4.18; Miami-Dade County; Florida,0.00,13.86,2.44,0.14,18.44,24.48,11.10,23.01,3.00,8.20,0.00,6.01,26.23,1463.41,0.00,0.00,74.37,63.28,22.07,2.24
1500000US120860004191,Block Group 1; Census Tract 4.19; Miami-Dade County; Florida,0.00,2.33,9.32,0.00,0.00,24.25,0.00,2.33,2.88,20.32,0.00,4.61,19.62,1490.93,0.00,0.00,33.33,0.00,65.46,2.86
1500000US120860004192,Block Group 2; Census Tract 4.19; Miami-Dade County; Florida,0.00,0.00,11.78,0.00,11.09,44.29,15.41,12.86,2.62,23.97,16.63,1.58,19.17,7014.71,0.53,0.00,61.82,78.29,32.72,3.51
1500000US120860004193,Block Group 3; Census Tract 4.19; Miami-Dade County; Florida,0.00,0.00,36.47,0.94,14.83,75.97,0.00,18.88,0.00,73.84,0.00,1.78,45.86,1908.11,0.00,0.00,87.36,44.83,10.66,3.3
1500000US120860004201,Block Group 1; Census Tract 4.20; Miami-Dade County; Florida,0.00,15.09,13.19,0.08,0.00,15.09,9.03,15.09,0.00,34.57,0.00,0.48,14.41,1915.25,2.48,0.00,37.65,29.43,60.51,3.74
1500000US120860004202,Block Group 2; Census Tract 4.20; Miami-Dade County; Florida,0.00,32.28,26.77,0.00,36.48,41.75,0.00,41.51,5.90,39.65,0.00,9.90,47.51,3011.94,0.81,0.00,87.12,26.34,19.70,3.52
1500000US120860005041,Block Group 1; Census Tract 5.04; Miami-Dade County; Florida,0.00,0.00,27.38,0.00,2.28,18.93,3.76,17.85,16.98,28.65,2.49,11.17,42.53,3192.49,6.92,0.00,25.87,11.00,80.75,3.42
1500000US120860005042,Block Group 2; Census Tract 5.04; Miami-Dade County; Florida,0.00,0.00,14.46,0.00,11.51,18.97,5.28,18.47,1.37,24.48,5.54,2.33,23.88,2731.74,0.00,0.00,57.39,25.37,41.48,3.39
1500000US120860005043,Block Group 3; Census Tract 5.04; Miami-Dade County; Florida,11.81,5.17,25.25,0.00,18.22,22.51,4.06,11.81,10.66,38.31,0.00,17.49,55.89,2522.80,0.90,0.00,29.49,76.46,79.76,2.07
1500000US120860005051,Block Group 1; Census Tract 5.05; Miami-Dade County; Florida,0.00,0.00,16.53,0.00,7.05,13.17,2.36,13.77,33.55,33.21,0.00,1.24,17.21,21200.97,0.00,0.00,8.80,82.79,92.50,2.78
1500000US120860005052,Block Group 2; Census Tract 5.05; Miami-Dade County; Florida,0.00,12.93,6.73,0.00,16.39,68.53,2.92,21.12,21.54,41.19,0.00,13.00,19.34,176.12,1.23,0.00,18.83,75.74,87.33,2.37
1500000US120860005053,Block Group 3; Census Tract 5.05; Miami-Dade County; Florida,0.00,8.69,26.69,0.77,16.21,29.75,4.32,27.98,27.10,35.56,7.45,3.20,16.32,10886.36,2.93,0.00,7.64,48.85,91.44,2.84
1500000US120860005061,Block Group 1; Census Tract 5.06; Miami-Dade County; Florida,0.00,10.94,12.93,0.12,3.61,37.41,9.04,18.32,5.77,23.57,6.79,0.85,19.53,3703.35,3.52,0.00,70.02,26.96,25.06,3.48
1500000US120860005062,Block Group 2; Census Tract 5.06; Miami-Dade County; Florida,0.00,16.47,27.01,1.86,14.87,51.81,1.51,16.47,1.58,39.61,0.00,3.38,36.06,1646.54,2.21,0.00,75.79,11.15,20.96,3.19
1500000US120860005071,Block Group 1; Census Tract 5.07; Miami-Dade County; Florida,0.00,4.45,21.81,0.00,11.73,14.58,9.15,14.58,4.85,29.62,2.64,11.28,14.37,781.14,2.22,0.00,56.56,49.56,35.77,2.89
1500000US120860005072,Block Group 2; Census Tract 5.07; Miami-Dade County; Florida,0.00,4.47,4.49,0.00,0.53,50.00,9.56,10.57,7.27,25.31,14.06,1.16,13.00,577.50,4.32,0.00,18.70,100.00,89.44,3.19
1500000US120860005073,Block Group 3; Census Tract 5.07; Miami-Dade County; Florida,0.00,4.96,17.48,0.28,5.91,31.68,4.33,9.09,5.70,39.58,7.44,4.01,2.19,1652.35,5.46,1.09,38.97,40.48,49.54,3.97
1500000US120860005081,Block Group 1; Census Tract 5.08; Miami-Dade County; Florida,0.00,38.89,6.71,0.00,24.41,57.14,4.58,38.89,0.00,17.18,8.42,7.35,20.09,370.20,1.58,0.00,66.43,92.44,33.57,2.73
1500000US120860005082,Block Group 2; Census Tract 5.08; Miami-Dade County; Florida,0.00,28.37,6.85,0.83,21.71,70.39,8.82,29.92,6.81,23.25,9.15,8.63,17.69,1114.78,0.00,0.00,60.70,100.00,36.39,2.65
1500000US120860005091,Block Group 1; Census Tract 5.09; Miami-Dade County; Florida,0.00,0.00,7.97,0.00,17.72,15.87,2.26,9.52,0.00,23.36,0.00,3.03,22.49,3054.42,3.92,0.00,49.70,55.20,48.99,2.87
1500000US120860005092,Block Group 2; Census Tract 5.09; Miami-Dade County; Florida,0.00,0.00,17.18,0.00,6.90,7.79,0.00,5.41,2.37,37.72,0.00,6.86,20.89,2723.07,5.55,5.80,21.96,25.49,51.79,2.95
1500000US120860006011,Block Group 1; Census Tract 6.01; Miami-Dade County; Florida,0.00,0.00,25.26,1.67,0.00,12.07,9.40,7.76,9.80,17.38,0.00,3.55,8.21,1205.27,0.00,7.73,0.00,7.69,94.57,2.46
1500000US120860006012,Block Group 2; Census Tract 6.01; Miami-Dade County; Florida,0.00,0.00,21.05,0.00,6.61,25.00,5.97,0.00,23.14,16.49,13.66,1.71,27.75,1974.33,3.27,0.00,0.00,26.87,94.60,3.04
1500000US120860006013,Block Group 3; Census Tract 6.01; Miami-Dade County; Florida,0.00,0.00,21.89,0.00,4.51,35.32,0.00,7.44,17.28,19.75,0.00,1.64,29.58,2858.31,0.00,1.88,2.27,16.90,99.18,3.07
1500000US120860006014,Block Group 4; Census Tract 6.01; Miami-Dade County; Florida,0.00,17.89,16.34,0.13,0.00,41.94,0.00,17.89,23.81,30.17,11.84,0.32,4.11,4255.19,0.45,0.00,0.00,42.75,93.22,3.68
1500000US120860006021,Block Group 1; Census Tract 6.02; Miami-Dade County; Florida,4.68,4.68,26.01,0.00,8.64,15.48,9.58,4.68,18.33,41.24,2.20,4.23,18.81,2835.25,2.32,0.00,0.00,3.90,91.53,3.33
1500000US120860006022,Block Group 2; Census Tract 6.02; Miami-Dade County; Florida,0.00,0.00,14.45,0.00,0.00,21.89,2.02,0.00,10.71,28.05,0.00,3.02,12.73,3400.93,0.00,0.00,0.00,27.64,99.22,2.77
1500000US120860006023,Block Group 3; Census Tract 6.02; Miami-Dade County; Florida,0.00,4.83,25.18,0.00,0.00,16.29,0.00,4.83,20.05,14.95,6.87,3.66,21.00,4927.18,2.23,0.00,0.13,24.57,98.49,3.13
1500000US120860006031,Block Group 1; Census Tract 6.03; Miami-Dade County; Florida,0.00,19.16,21.44,2.13,2.44,36.24,2.77,29.97,33.38,12.06,7.01,2.59,12.81,2771.62,2.59,0.00,0.00,28.35,92.42,3.3
1500000US120860006032,Block Group 2; Census Tract 6.03; Miami-Dade County; Florida,0.00,2.96,15.16,0.00,14.05,34.98,3.36,14.82,17.91,26.05,1.51,2.33,25.75,3049.83,2.85,0.00,1.09,41.97,98.35,3.23
1500000US120860006033,Block Group 3; Census Tract 6.03; Miami-Dade County; Florida,0.00,2.09,10.05,0.00,1.29,47.25,2.20,5.12,11.91,20.80,2.57,1.99,8.68,2336.43,2.10,0.00,0.75,45.82,95.81,2.93
1500000US120860006051,Block Group 1; Census Tract 6.05; Miami-Dade County; Florida,0.00,9.48,26.30,3.25,19.86,18.01,4.05,15.64,18.18,28.57,6.97,3.43,2.79,2120.53,4.13,0.00,6.16,25.44,99.12,3.96
1500000US120860006052,Block Group 2; Census Tract 6.05; Miami-Dade County; Florida,0.00,0.00,42.43,0.00,8.13,0.00,4.75,14.06,15.96,31.42,16.27,0.00,5.74,1824.08,0.00,0.00,0.45,16.27,93.32,3.22
1500000US120860006053,Block Group 3; Census Tract 6.05; Miami-Dade County; Florida,0.00,22.67,16.56,3.60,5.22,47.09,2.29,39.54,10.03,39.56,0.00,0.00,1.87,2351.03,1.20,3.36,2.07,13.81,89.98,3.17
1500000US120860006054,Block Group 4; Census Tract 6.05; Miami-Dade County; Florida,0.00,13.66,11.69,0.00,7.57,19.13,1.98,15.30,3.67,43.14,7.88,4.53,5.72,6203.67,0.48,0.00,0.04,15.30,96.20,3.57
1500000US120860006071,Block Group 1; Census Tract 6.07; Miami-Dade County; Florida,0.00,0.00,43.34,0.00,15.56,16.86,1.60,0.00,33.21,36.23,0.00,5.26,39.28,3210.07,1.98,0.00,0.76,36.81,96.12,2.49
1500000US120860006072,Block Group 2; Census Tract 6.07; Miami-Dade County; Florida,0.00,10.61,22.01,0.59,4.73,29.80,4.48,17.14,15.95,39.29,1.74,2.97,26.97,4587.53,7.28,0.00,0.00,54.57,96.44,2.92
1500000US120860006073,Block Group 3; Census Tract 6.07; Miami-Dade County; Florida,0.00,5.71,22.26,3.01,7.92,49.43,1.35,9.71,23.78,40.22,1.85,8.35,15.30,3422.95,2.03,0.00,8.95,30.87,96.39,3.51
1500000US120860006091,Block Group 1; Census Tract 6.09; Miami-Dade County; Florida,4.87,13.14,22.75,0.00,16.69,46.72,9.58,20.93,33.01,25.04,17.68,4.54,40.45,7943.76,2.27,0.00,2.57,73.41,94.87,2.64
1500000US120860006092,Block Group 2; Census Tract 6.09; Miami-Dade County; Florida,7.87,7.87,23.49,0.00,8.26,30.03,6.13,31.20,36.82,35.83,4.85,1.03,40.04,4467.13,0.00,0.00,0.00,74.51,100.00,2.61
1500000US120860006101,Block Group 1; Census Tract 6.10; Miami-Dade County; Florida,0.00,0.00,40.87,0.00,0.00,40.00,1.45,11.89,31.94,19.51,0.00,4.36,27.47,1985.97,4.04,7.86,0.00,32.60,95.96,2.27
1500000US120860006102,Block Group 2; Census Tract 6.10; Miami-Dade County; Florida,3.15,15.21,23.91,0.00,8.88,51.58,4.63,18.37,39.83,29.73,0.00,3.16,20.06,7291.85,0.00,8.42,0.45,60.18,95.50,3.42
1500000US120860006111,Block Group 1; Census Tract 6.11; Miami-Dade County; Florida,18.89,28.33,15.98,0.00,6.21,38.06,7.86,30.83,24.94,20.47,15.27,3.96,5.97,2287.53,0.00,0.00,0.07,45.11,91.33,3.45
1500000US120860006112,Block Group 2; Census Tract 6.11; Miami-Dade County; Florida,0.00,13.03,10.70,0.35,12.41,35.83,1.14,18.57,21.79,17.78,6.84,2.19,27.34,3907.91,2.54,0.00,0.44,57.22,99.56,2.86
